ID,Title,Author,Fandom,Url,Kudos,Average_Sentiment
1580,the edge of what can be loved,Ledger_m,Formula 1 RPF,https://archiveofourown.org/works/31294952,"3,685",-0.6481
1581,Long Live (The Walls We Crashed Through),Fabby,Formula 1 RPF,https://archiveofourown.org/works/46190509,"3,518",0.967
1582,Right Where You Belong,amarynas,Formula 1 RPF,https://archiveofourown.org/works/50165023,"3,508",0.7096
1583,fool's gold,Cazio,Formula 1 RPF,https://archiveofourown.org/works/30607595,"3,439",0.8779
1584,home (is wherever I'm with you),actparci,Formula 1 RPF,https://archiveofourown.org/works/40801053,"3,411",0.9331
1585,To Your Heart's Content,Richardmarie75,Formula 1 RPF,https://archiveofourown.org/works/46152010,"3,306",-0.2005
1586,Devils Roll The Dice (Angels Roll Their Eyes),LestappenForever,Formula 1 RPF,https://archiveofourown.org/works/48089935,"3,164",-0.9747
1587,The Road to Parenthood,beensinning,Formula 1 RPF,https://archiveofourown.org/works/51772957,"3,117",-0.6085
1588,Corner Store Coffee Shop (sometimes villains stop by),orphan_account,Hermitcraft SMP,https://archiveofourown.org/works/33714352,"14,504",-0.9274
1589,and the universe shifts (ATUS),aayaptre,Hermitcraft SMP,https://archiveofourown.org/works/18905302,"8,865",0.7906
1590,Let's Be Alone Together,Poker,Hermitcraft SMP,https://archiveofourown.org/works/35285455,"7,727",-0.4173
1591,Featherweight,DoctorSiren,Hermitcraft SMP,https://archiveofourown.org/works/25004149,"5,574",-0.2382
1592,Healing Is a Four Letter Word,Hypno_Cat,Hermitcraft SMP,https://archiveofourown.org/works/36445693,"5,191",-0.1004
1593,The Breaking Point of a God,grey_cat_crozzing,Hermitcraft SMP,https://archiveofourown.org/works/43083675,"5,182",0.3277
1594,Fly for Your Life,theteaandbiscuits,Hermitcraft SMP,https://archiveofourown.org/works/32851921,"4,999",-0.9838
1595,Watcher's Care,LinesOfRed,Hermitcraft SMP,https://archiveofourown.org/works/37211476,"4,921",0.3716
1596,The Cut-Tongue Sparrow,Aard_Rinn,Hermitcraft SMP,https://archiveofourown.org/works/39768357,"4,580",0.6597
1597,I have swallowed my pride (To say goodbye),IzzyMRDB,Historical RPF,https://archiveofourown.org/works/50724295,"6,721",-0.9928
1598,"A Letter from ""Crawly"" to Azirapil",mostlydeadlanguages,Historical RPF,https://archiveofourown.org/works/19730593,"4,944",0.7717
1599,Revolutionary Fuckboys,Cur_Non,Historical RPF,https://archiveofourown.org/works/5926771,"4,749",0.7543
1600,"Alexander's Legacy (Or, Just Another ""Characters Watch The Musical"" Fic)- CURRENTLY BEING REWRITTEN!",The_Dreamers_Quill,Historical RPF,https://archiveofourown.org/works/8978425,"3,121",-0.1681
1601,"America, You Great Unfinished Symphony",InkMage,Historical RPF,https://archiveofourown.org/works/27260758,"2,997",0.0772
1602,smile more,drunkonwriting,Historical RPF,https://archiveofourown.org/works/5080711,"2,844",-0.8338
1603,"Two Pints of Sam Adams, But I'm Working on Three",mllevangogh,Historical RPF,https://archiveofourown.org/works/5134916,"2,295",0.1263
1604,The Song of Alexander,CiceroProFacto,Historical RPF,https://archiveofourown.org/works/5427092,"2,268",0.6424
1605,The Mysterious Girlfriend,thebureauisclosed (insibbegerest),Historical RPF,https://archiveofourown.org/works/5075593,"2,096",0.9774
1606,so long as you come home at the end of the day,herowndeliverance (atheilen),Historical RPF,https://archiveofourown.org/works/5944084,"1,975",0.1513
1607,Versus,secondstar,Men's Football RPF,https://archiveofourown.org/works/1035632,"5,845",0.0
1608,O Leaozinho,bethepuck,Men's Football RPF,https://archiveofourown.org/works/2618843,"2,329",0.1531
1609,Orange is the new Blaugrana,hpdm4ever,Men's Football RPF,https://archiveofourown.org/works/7513816,"2,323",-0.8402
1610,Coming Out,orphan_account,Men's Football RPF,https://archiveofourown.org/works/5025280,"1,673",-0.7845
1611,lost in your world,sheemp30,Men's Football RPF,https://archiveofourown.org/works/43370413,"1,548",0.0387
1612,Pass It On,knight_tracer,Men's Hockey RPF,https://archiveofourown.org/works/4383368,"4,613",-0.6369
1613,Fastening One Heart to Every Falling Thing,thefourthvine,Men's Hockey RPF,https://archiveofourown.org/works/730574,"4,302",0.0
1614,Romantic Motherfucking Best,lightgetsin,Men's Hockey RPF,https://archiveofourown.org/works/2296451,"4,300",-0.6428
1615,Keep You On My Arm,rsadelle,Men's Hockey RPF,https://archiveofourown.org/works/448848,"4,002",0.1027
1616,Closed Fracture,lightgetsin,Men's Hockey RPF,https://archiveofourown.org/works/887721,"3,947",0.3818
1617,Words They'll Write on My Tombstone,thefourofswords,Men's Hockey RPF,https://archiveofourown.org/works/863481,"3,931",-0.1082
1618,Learning As We Go,purplecatsweater,Men's Hockey RPF,https://archiveofourown.org/works/2118690,"3,468",0.886
1619,Tympani,demotu,Men's Hockey RPF,https://archiveofourown.org/works/3418250,"3,384",0.4404
1620,gonna have to ask about,ferrassie,Men's Hockey RPF,https://archiveofourown.org/works/1146508,"3,284",-0.5719
1621,Cyrillic Text,purplecatsweater,Men's Hockey RPF,https://archiveofourown.org/works/769867,"3,248",-0.1779
1622,How (Not) To Third Wheel Lestappen,f1writingbyme,Motorsport RPF,https://archiveofourown.org/works/51492031,"4,822",0.2975
1623,i loved you before i knew i was supposed to,3_33,Motorsport RPF,https://archiveofourown.org/works/51327208,"3,964",0.8268
1624,the edge of what can be loved,Ledger_m,Motorsport RPF,https://archiveofourown.org/works/31294952,"3,685",-0.6481
1625,Long Live (The Walls We Crashed Through),Fabby,Motorsport RPF,https://archiveofourown.org/works/46190509,"3,518",0.967
1626,Right Where You Belong,amarynas,Motorsport RPF,https://archiveofourown.org/works/50165023,"3,508",0.7096
1627,fool's gold,Cazio,Motorsport RPF,https://archiveofourown.org/works/30607595,"3,439",0.8779
1628,home (is wherever I'm with you),actparci,Motorsport RPF,https://archiveofourown.org/works/40801053,"3,411",0.9331
1629,To Your Heart's Content,Richardmarie75,Motorsport RPF,https://archiveofourown.org/works/46152010,"3,306",-0.2005
1630,Devils Roll The Dice (Angels Roll Their Eyes),LestappenForever,Motorsport RPF,https://archiveofourown.org/works/48089935,"3,164",-0.9747
1631,The Road to Parenthood,beensinning,Motorsport RPF,https://archiveofourown.org/works/51772957,"3,117",-0.6085
1632,I Have Been All Things Unholy,Bexless,Music RPF,https://archiveofourown.org/works/231221,"5,329",-0.6997
1633,The Anatomy of a Fall,novembersmith,Music RPF,https://archiveofourown.org/works/155168,"5,258",-0.9001
1634,Turning Point,Bexless,Music RPF,https://archiveofourown.org/works/231229,"4,542",0.7184
1635,A Splitting Of The Mind,Shoved2agree (Gaiamdma),Music RPF,https://archiveofourown.org/works/535958,"4,481",0.2177
1636,On our way back home,Kathleenishereagain,Music RPF,https://archiveofourown.org/works/20258821,"3,583",0.9753
1637,Staring Through the Demons,Bexless,Music RPF,https://archiveofourown.org/works/231222,"3,481",0.0
1638,A Night To Forget,QueenFanatics,Music RPF,https://archiveofourown.org/works/17190470,"3,434",-0.5574
1639,When We're Both Thirty,Helena_Hathaway,Music RPF,https://archiveofourown.org/works/2757812,"3,415",0.6022
1640,Heaven Help Us,Bexless,Music RPF,https://archiveofourown.org/works/231227,"3,368",-0.2023
1641,the joker laughs at you (don't you think?),SoloChaos,Music RPF,https://archiveofourown.org/works/1198281,"3,014",0.4215
1642,Six Ravens,iihappydaysii,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/14200674,"6,795",0.6007
1643,a match and a fuse,waveydnp,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/12645375,"6,519",0.4939
1644,First Impressions (Perhaps I Was Wrong),Ablissa,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/5510432,"5,898",0.9437
1645,In My Way,INeverHadMyInternetPhase (BirbWatcher),Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/6468820,"4,489",0.3722
1646,Just the Beat of My Own Heart,howellhaze,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/5212868,"4,120",-0.128
1647,bruising the sun,waveydnp,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/17600969,"3,746",0.7579
1648,A Map of My Heart and Mind,Cadensaurus (orphan_account),Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/4962331,"3,655",-0.3076
1649,Those Who Trust,theshyauthor,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/4676297,"3,528",-0.6597
1650,strangers,waveydnp,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/14247159,"3,304",-0.8176
1651,Disturb the Universe,iihappydaysii,Phandom/The Fantastic Foursome (YouTube RPF),https://archiveofourown.org/works/12606660,"3,284",0.6597
1652,tommyinnit's clinic for supervillains,bonesandthebees (bonesandcacti),Real Person Fiction,https://archiveofourown.org/works/33489424,"63,078",-0.5563
1653,TommyInnit's unbeatable method of avoiding sudden death,eneliii,Real Person Fiction,https://archiveofourown.org/works/29230860,"53,675",-0.0462
1654,Butterfly Reign,SilentTeyz,Real Person Fiction,https://archiveofourown.org/works/34743979,"35,604",0.4588
1655,Stay underneath my wing,sircantus,Real Person Fiction,https://archiveofourown.org/works/31896778,"33,999",-0.3612
1656,"I was a kid in a village, doing alright, then I became a prince overnight",sircantus,Real Person Fiction,https://archiveofourown.org/works/28045056,"33,899",0.7543
1657,Hush Now (You Were Lost but Now You're Found),CorpseArt,Real Person Fiction,https://archiveofourown.org/works/30646853,"31,267",-0.7269
1658,Change fate by being aggressively kind,sircantus,Real Person Fiction,https://archiveofourown.org/works/28237845,"31,184",0.749
1659,Ours Poetica,zeeskeit,Real Person Fiction,https://archiveofourown.org/works/32018014,"28,371",0.8807
1660,Accelerate,isntitcrazy,Real Person Fiction,https://archiveofourown.org/works/30721931,"26,309",0.9452
1661,No Cause for Concern,hedgehoggeryyy,Real Person Fiction,https://archiveofourown.org/works/31319468,"24,876",0.4767
1662,Millstone,jolach,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/884035,"2,355",0.1779
1663,I'd Like It Better If I Could Win At It,Emono,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/1757769,"1,996",0.891
1664,taste like the fourth of july,jolach,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/850904,"1,678",0.1027
1665,picking your battles: an unauthorized los santos survival guide,orphan_account,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/2803673,"1,542",-0.1027
1666,If You Give It a Name,J (jaywright),Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/2255922,"1,224",0.0
1667,On the Importance of Workplace Synergy,orphan_account,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/2567144,"1,186",0.611
1668,Lessons In How Not To Be An Utter Douchebag,orphan_account,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/2857277,"1,183",-0.6808
1669,The Bones of a Hellhound,TheOrangeWritingRanger,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/10743699,"1,166",-0.6808
1670,Let Me Do You Like An Animal,BentoBun,Rooster Teeth/Achievement Hunter RPF,https://archiveofourown.org/works/1840648,"1,166",0.0
1671,Versus,secondstar,Sports RPF,https://archiveofourown.org/works/1035632,"5,845",0.0
1672,How (Not) To Third Wheel Lestappen,f1writingbyme,Sports RPF,https://archiveofourown.org/works/51492031,"4,822",0.2975
1673,Pass It On,knight_tracer,Sports RPF,https://archiveofourown.org/works/4383368,"4,613",-0.6369
1674,Fastening One Heart to Every Falling Thing,thefourthvine,Sports RPF,https://archiveofourown.org/works/730574,"4,302",0.0
1675,Romantic Motherfucking Best,lightgetsin,Sports RPF,https://archiveofourown.org/works/2296451,"4,300",-0.6428
1676,under pink skies,wnnbh12,Sports RPF,https://archiveofourown.org/works/8873560,"4,235",0.7311
1677,Keep You On My Arm,rsadelle,Sports RPF,https://archiveofourown.org/works/448848,"4,002",0.1027
1678,i loved you before i knew i was supposed to,3_33,Sports RPF,https://archiveofourown.org/works/51327208,"3,964",0.8268
1679,Closed Fracture,lightgetsin,Sports RPF,https://archiveofourown.org/works/887721,"3,947",0.3818
1680,Words They'll Write on My Tombstone,thefourofswords,Sports RPF,https://archiveofourown.org/works/863481,"3,931",-0.1082
1681,[Long Ga /ABO] Di NCi Fu He  (Quan ),JXYY,声入人心 | Super-Vocal (TV),https://archiveofourown.org/works/18256541,391,0.0
1682,Zai Yun Duan ,silkfly,声入人心 | Super-Vocal (TV),https://archiveofourown.org/works/17705453,370,0.0
1683,Ya ,HHFLOWER,声入人心 | Super-Vocal (TV),https://archiveofourown.org/works/18968356,330,0.0
1684,[(Qi Yu )] Jian Zhui ,NtHys,声入人心 | Super-Vocal (TV),https://archiveofourown.org/works/18787147,319,0.0
1685,[(Qi Yu )] Que Dian ,lydiazcx,声入人心 | Super-Vocal (TV),https://archiveofourown.org/works/18429071,317,0.0
1686,Dong ,orphan_account,声入人心 | Super-Vocal (TV),https://archiveofourown.org/works/19126753,305,0.0
1687,"Alphas, Betas, Omegas: A Primer",norabombay,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/403644,"8,925",0.0
1688,My Fandom Needs Me,orphan_account,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/12292116,"5,397",-0.7003
1689,When Harry Met Sally,mnwood,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/7622347,"2,818",0.872
1690,Mistakes Are Better When They're French,maraudersgirl47,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/1070281,"2,676",-0.1316
1691,Little Man,BRUIN,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/2159793,"2,657",0.9517
1692,Knowledge is Key,orphan_account,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/514549,"2,582",0.2023
1693,Underneath It All,ashtraythief,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/1941900,"2,572",0.7485
1694,Revenge of the Subtext,MittenWraith,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/4856132,"2,533",0.8797
1695,Misha's Not in Vancouver Anymore,Elizabeth1985,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/1399918,"2,393",-0.8555
1696,Full Service Firm,rivkat,Supernatural (TV 2005) RPF,https://archiveofourown.org/works/110841,"2,380",-0.1979
1697,Two Lost Stars,writingcap,Table Tennis RPF,https://archiveofourown.org/works/27916015,178,0.25
1698,Your Boyfriend X Reader One Shots,SpoopySpaghetti (orphan_account),Table Tennis RPF,https://archiveofourown.org/works/34109392,116,0.7603
1699,"Maybe, but",writingcap,Table Tennis RPF,https://archiveofourown.org/works/29584662,85,0.5994
1700,A Supernova,writingcap,Table Tennis RPF,https://archiveofourown.org/works/28226667,59,0.0
1701,Yizhan Through The Years,jalpari,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/22343227,"7,052",0.7096
1702,Yizhan,Obsidian_Aurora,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/22078864,"6,048",0.9943
1703,Fixtures and Fittings,ella_minnow,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/21707347,"4,742",-0.9153
1704,The Scent of Happiness,vesna (mrsronweasley),陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/22602043,"3,984",0.9158
1705,you're the reason that i just can't concentrate,gdgdbaby,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/20812577,"3,956",-0.34
1706,the truth untold,periwinkle520,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/27991698,"3,499",0.2382
1707,never really over,gdgdbaby,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/20034547,"3,092",0.7351
1708,Please Take Responsibility,Malingshu,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/41160735,"2,793",-0.5994
1709,a story for others to tell,Deinde,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/25638463,"2,677",-0.566
1710,Once Upon A Time...,DeviyudeThoolika,陈情令 | The Untamed (TV) RPF,https://archiveofourown.org/works/27233851,"2,622",0.9184
1711,tommyinnit's clinic for supervillains,bonesandthebees (bonesandcacti),Video Blogging RPF,https://archiveofourown.org/works/33489424,"63,079",-0.5563
